metric,source,value
median_interval_displacement,Simulated,0.08358419009325566
median_interval_displacement,Simulated,0.18314271245240002
median_interval_displacement,Simulated,0.24520678857039546
median_interval_displacement,Simulated,0.37022570406078514
median_interval_displacement,Simulated,0.28775774177140445
median_interval_displacement,Simulated,0.2772506801677732
median_interval_displacement,Simulated,0.12258095587555262
median_interval_displacement,Simulated,0.14350874488122167
median_interval_displacement,Simulated,0.01112013335930151
median_interval_displacement,Simulated,0.18642776913236225
median_interval_displacement,Simulated,0.052382375572468706
median_interval_displacement,Simulated,0.0665039266536146
median_interval_displacement,Simulated,0.06444822541242012
median_interval_displacement,Simulated,0.11482656816586308
median_interval_displacement,Simulated,0.028108220530675243
median_interval_displacement,Simulated,0.07339060942579158
median_interval_displacement,Simulated,0.09919239584889553
median_interval_displacement,Simulated,0.007051708695920422
median_interval_displacement,Simulated,0.008184867122292562
median_interval_displacement,Simulated,0.10367329830138737
median_interval_displacement,Simulated,0.04238888630711146
median_interval_displacement,Simulated,0.19215152017402448
median_interval_displacement,Simulated,0.04337602671100055
median_interval_displacement,Simulated,0.1903132126185704
median_interval_displacement,Simulated,0.191834972810184
median_interval_displacement,Simulated,0.12515221308414345
median_interval_displacement,Simulated,0.06946055170069737
median_interval_displacement,Simulated,0.05709743264850883
median_interval_displacement,Simulated,0.11348667574091122
median_interval_displacement,Simulated,0.24727715222251334
median_interval_displacement,Simulated,0.003052694705995035
median_interval_displacement,Simulated,0.34705011244459866
median_interval_displacement,Simulated,0.4602531933868259
median_interval_displacement,Simulated,0.012228751642559404
median_interval_displacement,Simulated,0.09693962282746038
median_interval_displacement,Simulated,0.18151077849171843
median_interval_displacement,Simulated,0.19684450361340566
median_interval_displacement,Simulated,0.010550296999566604
median_interval_displacement,Simulated,0.18796540512457233
median_interval_displacement,Simulated,0.18663230178816337
median_interval_displacement,Simulated,0.07256213564130068
median_interval_displacement,Simulated,0.14635803070692915
median_interval_displacement,Simulated,0.3737474699877522
median_interval_displacement,Simulated,0.11090309090766819
median_interval_displacement,Simulated,0.4700331299420155
median_interval_displacement,Simulated,0.011564412572626626
median_interval_displacement,Simulated,0.04085719548547962
median_interval_displacement,Simulated,0.08447502381806488
median_interval_displacement,Simulated,0.015460001611138975
median_interval_displacement,Simulated,0.08826390847605525
median_interval_displacement,Simulated,0.1667537672882492
median_interval_displacement,Simulated,0.029310307168909405
median_interval_displacement,Simulated,0.15870150273589373
median_interval_displacement,Simulated,0.012798286353619626
median_interval_displacement,Simulated,0.04098751598205473
median_interval_displacement,Simulated,0.042505599355114554
median_interval_displacement,Simulated,0.3185630546847103
median_interval_displacement,Simulated,0.14705688957961915
median_interval_displacement,Simulated,0.05090110476100354
median_interval_displacement,Simulated,0.26009548474327193
median_interval_displacement,Simulated,0.041278710057959314
median_interval_displacement,Simulated,0.24348631350840902
median_interval_displacement,Simulated,0.001142895750778028
median_interval_displacement,Simulated,0.27115647072895077
median_interval_displacement,Simulated,0.05672351771404045
median_interval_displacement,Simulated,0.054293059431206436
median_interval_displacement,Simulated,0.09453582627818467
median_interval_displacement,Simulated,0.4538480409656681
median_interval_displacement,Simulated,0.302891053445837
median_interval_displacement,Simulated,0.16608254943990203
median_interval_displacement,Simulated,0.07529104904742394
median_interval_displacement,Simulated,0.19924898973800936
median_interval_displacement,Simulated,0.18215482007521278
median_interval_displacement,Simulated,0.11755554966592352
median_interval_displacement,Simulated,0.120463666277561
median_interval_displacement,Simulated,0.15694724799057738
median_interval_displacement,Simulated,0.15075371240184957
median_interval_displacement,Simulated,0.3056901028275601
median_interval_displacement,Simulated,0.16619042196346556
median_interval_displacement,Simulated,0.11999668706133362
median_interval_displacement,Simulated,0.1286430528310654
median_interval_displacement,Simulated,0.36001719764205004
median_interval_displacement,Simulated,0.1950559750759713
median_interval_displacement,Simulated,0.0015567381998789487
median_interval_displacement,Simulated,0.010401305934691685
median_interval_displacement,Simulated,0.07202860418872213
median_interval_displacement,Simulated,0.008680374503818589
median_interval_displacement,Simulated,0.04102207293299439
median_interval_displacement,Simulated,0.0696425974588415
median_interval_displacement,Simulated,0.08088827378284591
median_interval_displacement,Simulated,0.11340668736307583
median_interval_displacement,Simulated,0.07913914900683663
median_interval_displacement,Simulated,0.415223608451578
median_interval_displacement,Simulated,0.17367803914664234
median_interval_displacement,Simulated,0.4151957594793636
median_interval_displacement,Simulated,0.007668727311979429
median_interval_displacement,Simulated,0.32554900603490683
median_interval_displacement,Simulated,0.12485201370926252
median_interval_displacement,Simulated,0.2560001344928441
median_interval_displacement,Simulated,0.11968340666278193
median_interval_displacement,Simulated,0.23892061341378124
median_interval_displacement,Simulated,0.24319113276216076
median_interval_displacement,Simulated,0.04598352080119735
median_interval_displacement,Simulated,0.16744955153913127
median_interval_displacement,Simulated,0.04955971966435885
median_interval_displacement,Simulated,0.019304451782016854
median_interval_displacement,Simulated,0.017981262905731522
median_interval_displacement,Simulated,0.11438825207193529
median_interval_displacement,Simulated,0.03763318088324026
median_interval_displacement,Simulated,0.16709775228485552
median_interval_displacement,Simulated,0.3777132607494391
median_interval_displacement,Simulated,0.02780898033033853
median_interval_displacement,Simulated,0.09026042016261776
median_interval_displacement,Simulated,0.20894965602789772
median_interval_displacement,Simulated,0.06440582873917133
median_interval_displacement,Simulated,0.24107938720417882
median_interval_displacement,Simulated,0.35503070913599827
median_interval_displacement,Simulated,0.11175792647265718
median_interval_displacement,Simulated,0.07363420620585501
median_interval_displacement,Simulated,0.3023094959215238
median_interval_displacement,Simulated,0.015206267792473761
median_interval_displacement,Simulated,0.3167219895547717
median_interval_displacement,Simulated,0.19073968367268607
median_interval_displacement,Simulated,0.08415489495578946
median_interval_displacement,Simulated,0.1506339813037747
median_interval_displacement,Simulated,0.11289044619874156
median_interval_displacement,Simulated,0.007164558175212541
median_interval_displacement,Simulated,0.04415526990972329
median_interval_displacement,Simulated,0.2070704600606628
median_interval_displacement,Simulated,0.001457071088456205
median_interval_displacement,Simulated,0.18371045698097058
median_interval_displacement,Simulated,0.014098159998010229
median_interval_displacement,Simulated,0.1345669472182667
median_interval_displacement,Simulated,0.14841872399010747
median_interval_displacement,Simulated,0.23862485183477888
median_interval_displacement,Simulated,0.12490122663865719
median_interval_displacement,Simulated,0.18984971087324287
median_interval_displacement,Simulated,0.19174406977896397
median_interval_displacement,Simulated,0.02862775097270861
median_interval_displacement,Simulated,0.14085279535396358
median_interval_displacement,Simulated,0.1283028879585889
median_interval_displacement,Simulated,0.05134202539980962
median_interval_displacement,Simulated,0.019110835560537547
median_interval_displacement,Simulated,0.45138453882480245
median_interval_displacement,Simulated,0.16525380189857125
median_interval_displacement,Simulated,0.02873965815548303
median_interval_displacement,Simulated,0.22355739513729397
median_interval_displacement,Simulated,0.0007097089298187705
median_interval_displacement,Simulated,0.17036983561345406
median_interval_displacement,Simulated,0.0709111084539899
median_interval_displacement,Simulated,0.05593090417259754
median_interval_displacement,Simulated,0.02985971214038992
median_interval_displacement,Simulated,0.3138504847763026
median_interval_displacement,Simulated,0.16871177498387874
median_interval_displacement,Simulated,0.028683893635932184
median_interval_displacement,Simulated,0.13819039205102845
median_interval_displacement,Simulated,0.08227373451571386
median_interval_displacement,Simulated,0.1474333114187359
median_interval_displacement,Simulated,0.08724930493732191
median_interval_displacement,Simulated,0.0709292518449833
median_interval_displacement,Simulated,0.08582074890985585
median_interval_displacement,Simulated,0.02080135624292906
median_interval_displacement,Simulated,0.22093798103966178
median_interval_displacement,Simulated,0.10903647162619837
median_interval_displacement,Simulated,0.011207179055557681
median_interval_displacement,Simulated,0.2321421503904671
median_interval_displacement,Simulated,0.12459391644811574
median_interval_displacement,Simulated,0.29617783724154256
median_interval_displacement,Simulated,0.047988212061464246
median_interval_displacement,Simulated,0.3256704462151914
median_interval_displacement,Simulated,0.34946333783403677
median_interval_displacement,Simulated,0.1254901836888155
median_interval_displacement,Simulated,0.06223768463749437
median_interval_displacement,Simulated,0.05578899329172071
median_interval_displacement,Simulated,0.12881557721494807
median_interval_displacement,Simulated,0.09747814241377603
median_interval_displacement,Simulated,0.008865461621213433
median_interval_displacement,Simulated,0.11775893057764208
median_interval_displacement,Simulated,0.19153524195496557
median_interval_displacement,Observed,0.4313806599297529
q90_interval_displacement,Simulated,0.08973419772402264
q90_interval_displacement,Simulated,0.059454620712589
q90_interval_displacement,Simulated,0.08854829029895067
q90_interval_displacement,Simulated,0.09125794953355466
q90_interval_displacement,Simulated,0.24279916223424622
q90_interval_displacement,Simulated,0.03731137331680817
q90_interval_displacement,Simulated,0.06487847392217155
q90_interval_displacement,Simulated,0.14459355861383583
q90_interval_displacement,Simulated,0.038758205731416806
q90_interval_displacement,Simulated,0.27078199941073666
q90_interval_displacement,Simulated,0.06705024506690764
q90_interval_displacement,Simulated,0.34189624611498387
q90_interval_displacement,Simulated,0.16970655315399932
q90_interval_displacement,Simulated,0.11801318047036932
q90_interval_displacement,Simulated,0.18210281635640846
q90_interval_displacement,Simulated,0.06603861010992738
q90_interval_displacement,Simulated,0.15122007250904793
q90_interval_displacement,Simulated,0.1694668812256835
q90_interval_displacement,Simulated,0.21556863749873845
q90_interval_displacement,Simulated,0.04271656531283687
q90_interval_displacement,Simulated,0.13795520970628558
q90_interval_displacement,Simulated,0.04214256401027097
q90_interval_displacement,Simulated,0.1339324287403547
q90_interval_displacement,Simulated,0.07695078745794548
q90_interval_displacement,Simulated,0.1393499275543515
q90_interval_displacement,Simulated,0.1546274541889913
q90_interval_displacement,Simulated,0.09484878486772635
q90_interval_displacement,Simulated,0.22970804451744814
q90_interval_displacement,Simulated,0.1403849817865837
q90_interval_displacement,Simulated,0.05908933096768204
q90_interval_displacement,Simulated,0.046020799510384375
q90_interval_displacement,Simulated,0.08765002138366992
q90_interval_displacement,Simulated,0.10337031533641589
q90_interval_displacement,Simulated,0.04393841864428852
q90_interval_displacement,Simulated,0.05447817278214088
q90_interval_displacement,Simulated,0.40059553751974775
q90_interval_displacement,Simulated,0.006496959764661317
q90_interval_displacement,Simulated,0.06642934748859394
q90_interval_displacement,Simulated,0.33256838302317954
q90_interval_displacement,Simulated,0.14018834832734567
q90_interval_displacement,Simulated,0.0493275910691376
q90_interval_displacement,Simulated,0.3378773586966817
q90_interval_displacement,Simulated,0.053232202396131516
q90_interval_displacement,Simulated,0.16590536560997968
q90_interval_displacement,Simulated,0.14970728168090178
q90_interval_displacement,Simulated,0.10688842673967817
q90_interval_displacement,Simulated,0.13086418142790104
q90_interval_displacement,Simulated,0.07197282589208465
q90_interval_displacement,Simulated,0.10801915867080342
q90_interval_displacement,Simulated,0.1805948457223068
q90_interval_displacement,Simulated,0.18974156083196222
q90_interval_displacement,Simulated,0.11293804261504684
q90_interval_displacement,Simulated,0.3327303237574991
q90_interval_displacement,Simulated,0.13223853449734208
q90_interval_displacement,Simulated,0.04379851749795874
q90_interval_displacement,Simulated,0.23128383354916554
q90_interval_displacement,Simulated,0.4529083090795055
q90_interval_displacement,Simulated,0.20884113007042393
q90_interval_displacement,Simulated,0.01188705741109658
q90_interval_displacement,Simulated,0.07066934047558371
q90_interval_displacement,Simulated,0.11354214696709447
q90_interval_displacement,Simulated,0.14400576737292392
q90_interval_displacement,Simulated,0.5035388314452618
q90_interval_displacement,Simulated,0.16524219227917022
q90_interval_displacement,Simulated,0.00036653655375763587
q90_interval_displacement,Simulated,0.08822258961557888
q90_interval_displacement,Simulated,0.1533355830701057
q90_interval_displacement,Simulated,0.07795448455115278
q90_interval_displacement,Simulated,0.25574433328789575
q90_interval_displacement,Simulated,0.2543918886201907
q90_interval_displacement,Simulated,0.8284546670495699
q90_interval_displacement,Simulated,0.017487582592475903
q90_interval_displacement,Simulated,0.0054647828118156196
q90_interval_displacement,Simulated,0.6360080312571416
q90_interval_displacement,Simulated,0.004725539403260426
q90_interval_displacement,Simulated,0.16248087666678232
q90_interval_displacement,Simulated,0.07791751017704228
q90_interval_displacement,Simulated,0.5350129627494802
q90_interval_displacement,Simulated,0.015259279189969492
q90_interval_displacement,Simulated,0.2303697497775511
q90_interval_displacement,Simulated,0.005775949561770466
q90_interval_displacement,Simulated,0.18406522621434251
q90_interval_displacement,Simulated,0.25070276294560595
q90_interval_displacement,Simulated,0.169803218810168
q90_interval_displacement,Simulated,0.2291686161089223
q90_interval_displacement,Simulated,0.11856605446524923
q90_interval_displacement,Simulated,0.37968173698515645
q90_interval_displacement,Simulated,0.13800565447444954
q90_interval_displacement,Simulated,0.12425746856921292
q90_interval_displacement,Simulated,0.21255771085803477
q90_interval_displacement,Simulated,0.15282524174657888
q90_interval_displacement,Simulated,0.1311610769848053
q90_interval_displacement,Simulated,0.3336872407541922
q90_interval_displacement,Simulated,0.052267915317894986
q90_interval_displacement,Simulated,0.13884583612011683
q90_interval_displacement,Simulated,0.19761259592959263
q90_interval_displacement,Simulated,0.1816631662146746
q90_interval_displacement,Simulated,0.2323310167810979
q90_interval_displacement,Simulated,0.5180255351736689
q90_interval_displacement,Simulated,0.15471601802047522
q90_interval_displacement,Simulated,0.10909615966439543
q90_interval_displacement,Simulated,0.05481707022120097
q90_interval_displacement,Simulated,0.21480618228153553
q90_interval_displacement,Simulated,0.12952923760291576
q90_interval_displacement,Simulated,0.0767508440364314
q90_interval_displacement,Simulated,0.022080351335154673
q90_interval_displacement,Simulated,0.3354604838362504
q90_interval_displacement,Simulated,0.24826321964344072
q90_interval_displacement,Simulated,0.034333301460655274
q90_interval_displacement,Simulated,0.011156108070791572
q90_interval_displacement,Simulated,0.025338887947813415
q90_interval_displacement,Simulated,0.3690321556979603
q90_interval_displacement,Simulated,0.12046234684452853
q90_interval_displacement,Simulated,0.46322438171331537
q90_interval_displacement,Simulated,0.05084988697391486
q90_interval_displacement,Simulated,0.02399017395863868
q90_interval_displacement,Simulated,0.0693118457637753
q90_interval_displacement,Simulated,0.3091000758206616
q90_interval_displacement,Simulated,0.015733786144958996
q90_interval_displacement,Simulated,0.218542002612378
q90_interval_displacement,Simulated,0.08274927098269694
q90_interval_displacement,Simulated,0.04456808327625595
q90_interval_displacement,Simulated,0.23599378743327282
q90_interval_displacement,Simulated,0.02145896506556302
q90_interval_displacement,Simulated,0.39448784022246114
q90_interval_displacement,Simulated,0.20414229153617525
q90_interval_displacement,Simulated,0.06892782342996479
q90_interval_displacement,Simulated,0.07693980028725278
q90_interval_displacement,Simulated,0.16377790454747554
q90_interval_displacement,Simulated,0.2840695460050421
q90_interval_displacement,Simulated,0.28112765290731667
q90_interval_displacement,Simulated,0.002112237715298837
q90_interval_displacement,Simulated,0.11106756027614735
q90_interval_displacement,Simulated,0.017265955818410596
q90_interval_displacement,Simulated,0.36368906129343953
q90_interval_displacement,Simulated,0.1865607677352967
q90_interval_displacement,Simulated,0.21238960810171245
q90_interval_displacement,Simulated,0.13721439499585794
q90_interval_displacement,Simulated,0.10613161907623145
q90_interval_displacement,Simulated,0.10168596556891787
q90_interval_displacement,Simulated,0.10658543788730868
q90_interval_displacement,Simulated,0.09607012143346133
q90_interval_displacement,Simulated,0.11137003932561838
q90_interval_displacement,Simulated,0.21514123899495843
q90_interval_displacement,Simulated,0.020950875091232113
q90_interval_displacement,Simulated,0.13557904040294097
q90_interval_displacement,Simulated,0.25493511428501947
q90_interval_displacement,Simulated,0.09052550846221818
q90_interval_displacement,Simulated,0.21476082563321297
q90_interval_displacement,Simulated,0.5812071887785498
q90_interval_displacement,Simulated,0.10554535237159499
q90_interval_displacement,Simulated,0.22434062258422421
q90_interval_displacement,Simulated,0.2966795298675206
q90_interval_displacement,Simulated,0.16376501839535057
q90_interval_displacement,Simulated,0.1850214597797019
q90_interval_displacement,Simulated,0.4250510288771615
q90_interval_displacement,Simulated,0.058170336586647595
q90_interval_displacement,Simulated,0.08197702252843067
q90_interval_displacement,Simulated,0.12798537698282042
q90_interval_displacement,Simulated,0.07300834617591108
q90_interval_displacement,Simulated,0.18602681030279244
q90_interval_displacement,Simulated,0.045892456993843644
q90_interval_displacement,Simulated,0.0035775911178576297
q90_interval_displacement,Simulated,0.4250024831777191
q90_interval_displacement,Simulated,0.012130968974479184
q90_interval_displacement,Simulated,0.2250759111888167
q90_interval_displacement,Simulated,0.14392608002124288
q90_interval_displacement,Simulated,0.14404198036170004
q90_interval_displacement,Simulated,0.33522160564158604
q90_interval_displacement,Simulated,0.12198021757272168
q90_interval_displacement,Simulated,0.02216033532139028
q90_interval_displacement,Simulated,0.2291154667680924
q90_interval_displacement,Simulated,0.12257935401890951
q90_interval_displacement,Simulated,0.22031387015224313
q90_interval_displacement,Simulated,0.29210665941206154
q90_interval_displacement,Simulated,0.01111309165717204
q90_interval_displacement,Simulated,0.15996408490735797
q90_interval_displacement,Simulated,0.12214109396186103
q90_interval_displacement,Simulated,0.06713815380906743
q90_interval_displacement,Simulated,0.03421045294484465
q90_interval_displacement,Simulated,0.02299318085231352
q90_interval_displacement,Simulated,0.23381856376997448
q90_interval_displacement,Simulated,0.1315999312404427
q90_interval_displacement,Simulated,0.13763674471085324
q90_interval_displacement,Simulated,0.13669247232635445
q90_interval_displacement,Simulated,0.3849204430734931
q90_interval_displacement,Simulated,0.09191468316981642
q90_interval_displacement,Simulated,0.030120005554476446
q90_interval_displacement,Simulated,0.2611403675985748
q90_interval_displacement,Simulated,0.2372699630623306
q90_interval_displacement,Simulated,0.10511776240045982
q90_interval_displacement,Simulated,0.6478100179308295
q90_interval_displacement,Simulated,0.21081633368831282
q90_interval_displacement,Simulated,0.14744142413883812
q90_interval_displacement,Simulated,0.345626417863825
q90_interval_displacement,Simulated,0.07734234443001792
q90_interval_displacement,Simulated,0.12853994604294228
q90_interval_displacement,Simulated,0.20822382638293677
q90_interval_displacement,Simulated,0.0928456240829277
q90_interval_displacement,Simulated,0.20842648012992315
q90_interval_displacement,Simulated,0.21774261469116668
q90_interval_displacement,Simulated,0.07503475095808608
q90_interval_displacement,Simulated,0.013550938243602772
q90_interval_displacement,Simulated,0.13828081540283632
q90_interval_displacement,Simulated,0.04114846275918645
q90_interval_displacement,Simulated,0.2430052827287589
q90_interval_displacement,Simulated,0.11652557908539574
q90_interval_displacement,Simulated,0.1558999451699581
q90_interval_displacement,Simulated,0.2717790459563794
q90_interval_displacement,Simulated,0.023982679342386293
q90_interval_displacement,Simulated,0.004949503616891254
q90_interval_displacement,Simulated,0.02253489864003612
q90_interval_displacement,Simulated,0.33050300238859004
q90_interval_displacement,Simulated,0.08235049956989346
q90_interval_displacement,Simulated,0.15776399131178326
q90_interval_displacement,Simulated,0.1539141694338872
q90_interval_displacement,Simulated,0.1506054894835111
q90_interval_displacement,Simulated,0.3789159521632346
q90_interval_displacement,Simulated,0.1481489143812096
q90_interval_displacement,Simulated,0.12159632545403784
q90_interval_displacement,Simulated,0.16468582756497147
q90_interval_displacement,Simulated,0.30782551290624066
q90_interval_displacement,Simulated,0.020978641055540384
q90_interval_displacement,Simulated,0.04192874879480228
q90_interval_displacement,Simulated,0.039634631845304746
q90_interval_displacement,Simulated,0.4368244397495566
q90_interval_displacement,Simulated,0.012639640427278429
q90_interval_displacement,Simulated,0.08797029884454621
q90_interval_displacement,Simulated,0.1713744967903107
q90_interval_displacement,Simulated,0.2161577993700059
q90_interval_displacement,Simulated,0.09082489726404264
q90_interval_displacement,Simulated,0.16548090415329836
q90_interval_displacement,Simulated,0.15100561787282687
q90_interval_displacement,Simulated,0.1336189911842991
q90_interval_displacement,Simulated,0.19248717126505954
q90_interval_displacement,Simulated,0.2341429799150263
q90_interval_displacement,Simulated,0.046814753734481906
q90_interval_displacement,Simulated,0.04199021657056418
q90_interval_displacement,Simulated,0.05874176724170654
q90_interval_displacement,Simulated,0.03811494950716021
q90_interval_displacement,Simulated,0.10643863007406434
q90_interval_displacement,Simulated,0.15654241304343755
q90_interval_displacement,Simulated,0.2596485479089878
q90_interval_displacement,Simulated,0.0326926862855125
q90_interval_displacement,Simulated,0.01939588654713063
q90_interval_displacement,Simulated,0.16419960671890177
q90_interval_displacement,Simulated,0.0033730221801502314
q90_interval_displacement,Simulated,0.12406198798216694
q90_interval_displacement,Simulated,0.1975364332621338
q90_interval_displacement,Simulated,0.0818852037426752
q90_interval_displacement,Simulated,0.12829859147469386
q90_interval_displacement,Simulated,0.2525602806934597
q90_interval_displacement,Simulated,0.23134365820857983
q90_interval_displacement,Simulated,0.2599996507366136
q90_interval_displacement,Simulated,0.07856399408730502
q90_interval_displacement,Simulated,0.2773773255316488
q90_interval_displacement,Simulated,0.027223805706651436
q90_interval_displacement,Simulated,0.059181580543122836
q90_interval_displacement,Simulated,0.25032603655087243
q90_interval_displacement,Simulated,0.06652971548386195
q90_interval_displacement,Simulated,0.161350362252982
q90_interval_displacement,Simulated,0.10053910171853875
q90_interval_displacement,Simulated,0.15973382682027185
q90_interval_displacement,Simulated,0.00415693361685171
q90_interval_displacement,Simulated,0.1256406207965079
q90_interval_displacement,Simulated,0.1347948654949986
q90_interval_displacement,Simulated,0.08756022797497875
q90_interval_displacement,Simulated,0.16781576656578095
q90_interval_displacement,Simulated,0.028890859389104226
q90_interval_displacement,Simulated,0.41656845706193135
q90_interval_displacement,Simulated,0.08182528886928736
q90_interval_displacement,Simulated,0.023851215468367166
q90_interval_displacement,Simulated,0.6340912781580615
q90_interval_displacement,Simulated,0.10069934025248105
q90_interval_displacement,Simulated,0.03074811888660663
q90_interval_displacement,Simulated,0.30047615479762424
q90_interval_displacement,Simulated,0.025240954147404626
q90_interval_displacement,Simulated,0.32448742983654255
q90_interval_displacement,Simulated,0.12046768006633035
q90_interval_displacement,Simulated,0.07194848591532121
q90_interval_displacement,Simulated,0.1400099349783949
q90_interval_displacement,Simulated,0.3086364262003286
q90_interval_displacement,Simulated,0.041139270319161085
q90_interval_displacement,Simulated,0.2511456505872079
q90_interval_displacement,Simulated,0.2806205781880015
q90_interval_displacement,Simulated,0.05446196836209738
q90_interval_displacement,Simulated,0.08057876454955037
q90_interval_displacement,Simulated,0.0399444000323555
q90_interval_displacement,Simulated,0.23773098146602287
q90_interval_displacement,Simulated,0.14683922609634228
q90_interval_displacement,Simulated,0.1812168458681559
q90_interval_displacement,Simulated,0.18924490678717154
q90_interval_displacement,Simulated,0.22498219827516008
q90_interval_displacement,Simulated,0.09252882383581051
q90_interval_displacement,Simulated,0.018403893116386058
q90_interval_displacement,Simulated,0.30627487116361
q90_interval_displacement,Simulated,0.13316219066676013
q90_interval_displacement,Simulated,0.22622390968130934
q90_interval_displacement,Simulated,0.03415599489769857
